Year,Size,Gender,Education,Age,Service_Length,Monthly_Wage,Annual_Bonus,Employees,Total_Annual_Income,Wage_Ratio,Emp_Ratio
2014,Small (10-99),Female,9.0,67.0,0.0,127600,0,10,1531200,0.8668478260869565,0.09090909090909091
2014,Small (10-99),Female,12.0,19.0,0.0,152300,1800,3210,1829400,0.9754718993281434,0.27111486486486486
2014,Small (10-99),Female,12.0,22.0,0.0,147900,2700,3020,1777500,0.9313597065758449,0.20741758241758243
2014,Small (10-99),Female,12.0,27.0,0.0,149400,23300,3320,1816100,0.931142329778507,0.27829002514668905
2014,Small (10-99),Female,12.0,32.0,0.0,143100,15200,2340,1732400,0.8779202351391071,0.2465753424657534
2014,Small (10-99),Female,12.0,37.0,0.0,149400,11500,2430,1804300,0.8611588392516227,0.2510330578512397
2014,Small (10-99),Female,12.0,42.0,0.0,147100,28100,3200,1793300,0.8714646710078725,0.24224072672218017
2014,Small (10-99),Female,12.0,47.0,0.0,154600,22200,2380,1877400,0.8638078586546425,0.22326454033771106
2014,Small (10-99),Female,12.0,52.0,0.0,146400,2800,1550,1759600,0.8320802005012531,0.23238380809595202
2014,Small (10-99),Female,12.0,57.0,0.0,152000,4700,500,1828700,0.8942298288508558,0.1179245283018868
2014,Small (10-99),Female,12.0,62.0,0.0,144700,16500,570,1752900,0.8212227687983135,0.20357142857142857
2014,Small (10-99),Female,12.0,67.0,0.0,132300,3800,220,1591400,0.9229252450269675,0.21568627450980393
2014,Small (10-99),Female,14.0,22.0,0.0,162900,5100,1950,1959900,0.9296115353602429,0.06996770721205597
2014,Small (10-99),Female,14.0,27.0,0.0,173600,15700,750,2098900,0.905947859116022,0.07944915254237288
2014,Small (10-99),Female,14.0,32.0,0.0,154900,23900,700,1882700,0.8315445430855528,0.09722222222222222
2014,Small (10-99),Female,14.0,37.0,0.0,160000,11000,880,1931000,0.8457428170988087,0.10640870616686819
2014,Small (10-99),Female,14.0,42.0,0.0,170000,19100,960,2059100,0.8324304657179818,0.11123986095017381
2014,Small (10-99),Female,14.0,47.0,0.0,156000,10400,540,1882400,0.7555287979129038,0.09800362976406533
2014,Small (10-99),Female,14.0,52.0,0.0,160600,92200,180,2019400,0.7712048882948253,0.04712041884816754
2014,Small (10-99),Female,14.0,57.0,0.0,154900,0,90,1858800,0.8256929637526652,0.05454545454545454
2014,Small (10-99),Female,14.0,62.0,0.0,123800,0,30,1485600,0.5430618511478287,0.016216216216216217
2014,Small (10-99),Female,16.5,22.0,0.0,192800,4700,1360,2318300,0.9923379847615786,0.07017543859649122
2014,Small (10-99),Female,16.5,27.0,0.0,184000,55000,1170,2263000,0.9330035044320759,0.09637561779242175
2014,Small (10-99),Female,16.5,32.0,0.0,174300,14100,690,2105700,0.8123529184830832,0.12041884816753927
2014,Small (10-99),Female,16.5,37.0,0.0,223500,23400,280,2705400,0.9902997913540027,0.08333333333333333
2014,Small (10-99),Female,16.5,42.0,0.0,352200,47500,430,4273900,1.283414912465091,0.11878453038674033
2014,Small (10-99),Female,16.5,47.0,0.0,188300,7700,50,2267300,0.8175458839649515,0.03759398496240601
2014,Small (10-99),Female,16.5,52.0,0.0,244200,0,30,2930400,0.9119312877326197,0.03488372093023256
2014,Small (10-99),Female,16.5,57.0,0.0,134500,0,20,1614000,0.562663412933589,0.02247191011235955
2014,Small (10-99),Male,9.0,19.0,0.0,154400,104100,670,1956900,0.9527727737475048,0.24014336917562723
2014,Small (10-99),Male,9.0,22.0,0.0,164700,18700,1260,1995100,0.8726326378865416,0.3761194029850746
2014,Small (10-99),Male,9.0,27.0,0.0,180200,17800,510,2180200,0.9118360518611459,0.24519230769230768
2014,Small (10-99),Male,9.0,32.0,0.0,184600,17800,530,2233000,0.8562116564417178,0.18596491228070175
2014,Small (10-99),Male,9.0,37.0,0.0,224000,87400,340,2775400,0.9307800657321081,0.17
2014,Small (10-99),Male,9.0,42.0,0.0,215400,43700,260,2628500,1.0021732499618727,0.08873720136518772
2014,Small (10-99),Male,9.0,47.0,0.0,196200,500,320,2354900,0.7206377379276577,0.17582417582417584
2014,Small (10-99),Male,9.0,52.0,0.0,216100,55800,70,2649000,0.8133501182105684,0.03723404255319149
2014,Small (10-99),Male,9.0,57.0,0.0,211500,8700,380,2546700,0.9626171756879347,0.18719211822660098
2014,Small (10-99),Male,9.0,62.0,0.0,191000,177000,460,2469000,0.9532818532818533,0.17557251908396945
2014,Small (10-99),Male,9.0,67.0,0.0,175700,4200,670,2112600,0.9123337363966143,0.3130841121495327
2014,Small (10-99),Male,9.0,70.0,0.0,140100,5500,20,1686700,0.8407017893635049,0.037037037037037035
2014,Small (10-99),Male,12.0,19.0,0.0,166400,5700,8430,2002500,0.9906990550635729,0.36133733390484357
2014,Small (10-99),Male,12.0,22.0,0.0,176000,12700,8380,2124700,0.9716023413206512,0.34699792960662523
2014,Small (10-99),Male,12.0,27.0,0.0,185100,15400,7500,2236600,0.9402219606524298,0.3125
2014,Small (10-99),Male,12.0,32.0,0.0,200000,35200,6630,2435200,0.9516961075504142,0.2788057190916737
2014,Small (10-99),Male,12.0,37.0,0.0,209000,39700,6310,2547700,0.9238830867420946,0.27957465662383696
2014,Small (10-99),Male,12.0,42.0,0.0,216400,13100,5150,2609900,0.9445208453966416,0.2581453634085213
2014,Small (10-99),Male,12.0,47.0,0.0,236400,40700,4030,2877500,1.0401604973973395,0.24618204031765425
2014,Small (10-99),Male,12.0,52.0,0.0,227300,20800,2950,2748400,0.9718872661692421,0.2099644128113879
2014,Small (10-99),Male,12.0,57.0,0.0,223400,48600,1760,2729400,0.9470177995211825,0.16698292220113853
2014,Small (10-99),Male,12.0,62.0,0.0,217600,27400,2040,2638600,1.0364114851329589,0.18069087688219662
2014,Small (10-99),Male,12.0,67.0,0.0,182800,57900,530,2251500,0.9199558715371414,0.12709832134292565
2014,Small (10-99),Male,12.0,70.0,0.0,175100,2100,50,2103300,0.9502145922746781,0.07692307692307693
2014,Small (10-99),Male,14.0,22.0,0.0,173800,15400,1650,2101000,0.9661546951163432,0.14042553191489363
2014,Small (10-99),Male,14.0,27.0,0.0,188100,28200,1870,2285400,0.9079496245679551,0.2325870646766169
2014,Small (10-99),Male,14.0,32.0,0.0,218700,25200,1050,2649600,1.0070312796929042,0.19736842105263158
2014,Small (10-99),Male,14.0,37.0,0.0,231600,23800,1230,2803000,0.9167020963469275,0.21964285714285714
2014,Small (10-99),Male,14.0,42.0,0.0,248400,59600,1310,3040400,0.9396421176252434,0.26411290322580644
2014,Small (10-99),Male,14.0,47.0,0.0,254200,109100,500,3159500,0.9887032169232695,0.176056338028169
2014,Small (10-99),Male,14.0,52.0,0.0,213600,14000,160,2577200,0.8439045155375094,0.10126582278481013
2014,Small (10-99),Male,14.0,57.0,0.0,275500,2800,50,3308800,0.9817814966470833,0.05813953488372093
2014,Small (10-99),Male,14.0,62.0,0.0,264600,55500,150,3230700,0.8759082529009868,0.10344827586206896
2014,Small (10-99),Male,16.5,22.0,0.0,196200,6400,4080,2360800,0.9659179247984944,0.18545454545454546
2014,Small (10-99),Male,16.5,27.0,0.0,204300,28800,4240,2480400,0.918972990996999,0.22505307855626328
2014,Small (10-99),Male,16.5,32.0,0.0,228600,41400,2540,2784600,0.9214122629959299,0.1911211437170805
2014,Small (10-99),Male,16.5,37.0,0.0,233500,48100,1670,2850100,0.7843952112288427,0.1915137614678899
2014,Small (10-99),Male,16.5,42.0,0.0,278700,162400,2110,3506800,0.8741867131995513,0.21508664627930682
2014,Small (10-99),Male,16.5,47.0,0.0,293500,41000,920,3563000,0.9403288379826344,0.17196261682242991
2014,Small (10-99),Male,16.5,52.0,0.0,293400,65900,1060,3586700,0.8166996834938635,0.19924812030075187
2014,Small (10-99),Male,16.5,57.0,0.0,312000,109500,790,3853500,0.8832225532890213,0.13644214162348878
2014,Small (10-99),Male,16.5,62.0,0.0,278300,200,410,3339800,0.9794134897360703,0.06902356902356903
2014,Small (10-99),Male,16.5,67.0,0.0,244100,31000,50,2960200,0.7826661731267516,0.0364963503649635
2015,Large (1000+),Female,9.0,19.0,0.0,168400,0,40,2020800,1.100533710924736,0.2857142857142857
2015,Large (1000+),Female,9.0,27.0,0.0,157600,0,70,1891200,0.795959595959596,0.12280701754385964
2015,Large (1000+),Female,9.0,32.0,0.0,224600,0,10,2695200,1.3725809737217356,0.03125
2015,Large (1000+),Female,9.0,37.0,0.0,165800,0,20,1989600,1.0096929713270744,0.06060606060606061
2015,Large (1000+),Female,9.0,47.0,0.0,170800,0,40,2049600,0.7310600656299044,0.16666666666666666
2015,Large (1000+),Female,9.0,57.0,0.0,132900,5000,30,1599800,0.8897664071190211,0.14285714285714285
2015,Large (1000+),Female,9.0,62.0,0.0,139700,135000,10,1811400,0.8129067001750213,0.02564102564102564
2015,Large (1000+),Female,12.0,19.0,0.0,176900,21300,2830,2144100,1.0502057210031348,0.26399253731343286
2015,Large (1000+),Female,12.0,22.0,0.0,171700,25500,1510,2085900,1.0198005280140803,0.15252525252525254
2015,Large (1000+),Female,12.0,27.0,0.0,184300,24400,950,2236000,1.0857531319801883,0.12179487179487179
2015,Large (1000+),Female,12.0,32.0,0.0,193400,57200,1190,2378000,1.1341632088520055,0.15637319316688567
2015,Large (1000+),Female,12.0,37.0,0.0,187300,3200,720,2250800,1.0646610850953124,0.12413793103448276
2015,Large (1000+),Female,12.0,42.0,0.0,194800,22200,1090,2359800,1.0917923568057741,0.11225540679711637
2015,Large (1000+),Female,12.0,47.0,0.0,172700,49900,940,2122300,0.9909417752252884,0.1337126600284495
2015,Large (1000+),Female,12.0,52.0,0.0,170600,32100,860,2079300,0.9749156039009752,0.13069908814589665
2015,Large (1000+),Female,12.0,57.0,0.0,142800,0,170,1713600,0.6098871765668933,0.06692913385826772
2015,Large (1000+),Female,12.0,62.0,0.0,151800,365000,260,2186600,0.8814447534969968,0.16774193548387098
2015,Large (1000+),Female,14.0,22.0,0.0,175400,5600,540,2110400,0.864988933519141,0.028892455858747994
2015,Large (1000+),Female,14.0,27.0,0.0,213900,10600,200,2577400,1.037141362520623,0.027739251040221916
2015,Large (1000+),Female,14.0,32.0,0.0,210700,154500,120,2682900,1.0229924502402197,0.022263450834879406
2015,Large (1000+),Female,14.0,37.0,0.0,199300,82100,90,2473700,0.9023162502279773,0.011811023622047244
2015,Large (1000+),Female,14.0,42.0,0.0,214500,30500,540,2604500,0.9639869716485306,0.10150375939849623
2015,Large (1000+),Female,14.0,47.0,0.0,228700,177300,590,2921700,1.1247257189051854,0.12317327766179541
2015,Large (1000+),Female,14.0,52.0,0.0,180600,259100,120,2426300,1.0469019675526408,0.05741626794258373
2015,Large (1000+),Female,14.0,62.0,0.0,187500,178300,10,2428300,0.8722341954022989,0.012345679012345678
2015,Large (1000+),Female,16.5,22.0,0.0,226600,11000,3680,2730200,1.0471770481742866,0.0589271417133707
2015,Large (1000+),Female,16.5,27.0,0.0,235200,20300,1830,2842700,1.035856138177313,0.08359981726815897
2015,Large (1000+),Female,16.5,32.0,0.0,314500,67200,340,3841200,1.1222718906126743,0.030115146147032774
2015,Large (1000+),Female,16.5,37.0,0.0,277300,120000,390,3447600,0.9129329520177947,0.04955527318932656
2015,Large (1000+),Female,16.5,42.0,0.0,252000,24100,270,3048100,0.7732565514092189,0.06235565819861432
2015,Large (1000+),Female,16.5,47.0,0.0,260200,515000,490,3637400,1.0721886514369934,0.14080459770114942
2015,Large (1000+),Female,16.5,52.0,0.0,299300,165700,50,3757300,0.8393575194352605,0.025252525252525252
2015,Large (1000+),Female,16.5,57.0,0.0,333400,0,20,4000800,1.2009004952723998,0.024691358024691357
2015,Large (1000+),Male,9.0,19.0,0.0,147000,0,180,1764000,0.9074074074074074,0.5806451612903226
2015,Large (1000+),Male,9.0,22.0,0.0,202400,0,120,2428800,1.090958091901361,0.22641509433962265
2015,Large (1000+),Male,9.0,27.0,0.0,153900,63100,190,1909900,1.0057398630858347,0.19791666666666666
2015,Large (1000+),Male,9.0,32.0,0.0,208200,70400,100,2568800,1.0024585365853658,0.20408163265306123
2015,Large (1000+),Male,9.0,37.0,0.0,272200,56200,110,3322600,1.1830093284910632,0.2558139534883721
2015,Large (1000+),Male,9.0,42.0,0.0,160500,0,10,1926000,0.790965092402464,0.015151515151515152
2015,Large (1000+),Male,9.0,47.0,0.0,195800,175400,70,2525000,0.9243666715478108,0.07142857142857142
2015,Large (1000+),Male,9.0,52.0,0.0,168000,0,10,2016000,0.7718519085723037,0.043478260869565216
2015,Large (1000+),Male,9.0,57.0,0.0,174500,0,40,2094000,0.9371223987469233,0.12121212121212122
2015,Large (1000+),Male,9.0,62.0,0.0,193400,197400,390,2518200,0.87044590390598,0.5909090909090909
2015,Large (1000+),Male,12.0,19.0,0.0,177000,39000,10960,2163000,1.0314243479090173,0.4862466725820763
2015,Large (1000+),Male,12.0,22.0,0.0,210000,28500,3070,2548500,1.1181554931554931,0.2888052681091251
2015,Large (1000+),Male,12.0,27.0,0.0,224300,153400,6250,2845000,1.1292819433969754,0.438288920056101
2015,Large (1000+),Male,12.0,32.0,0.0,204100,27300,4210,2476500,0.9927045336112559,0.4059787849566056
2015,Large (1000+),Male,12.0,37.0,0.0,226500,71300,2330,2789300,1.0852462843358492,0.29234629861982436
2015,Large (1000+),Male,12.0,42.0,0.0,217000,59800,2360,2663800,0.9678450750281583,0.27667057444314186
2015,Large (1000+),Male,12.0,47.0,0.0,243100,87600,2190,3004800,0.9645608628659477,0.39177101967799643
2015,Large (1000+),Male,12.0,52.0,0.0,341000,20500,1330,4112500,1.3662336799441879,0.28725701943844495
2015,Large (1000+),Male,12.0,57.0,0.0,196900,32000,300,2394800,0.7383609792193377,0.0546448087431694
2015,Large (1000+),Male,12.0,62.0,0.0,226300,694900,2940,3410500,1.0904527433175597,0.30246913580246915
2015,Large (1000+),Male,12.0,67.0,0.0,222600,1147500,90,3818700,1.5063905325443787,0.1111111111111111
2015,Large (1000+),Male,14.0,22.0,0.0,194700,49100,1790,2385500,1.0197930916552667,0.171455938697318
2015,Large (1000+),Male,14.0,27.0,0.0,184600,11100,790,2226300,0.8910189706235492,0.16188524590163936
2015,Large (1000+),Male,14.0,32.0,0.0,209400,73300,460,2586100,0.9266850610957824,0.0970464135021097
2015,Large (1000+),Male,14.0,37.0,0.0,251100,44800,400,3058000,0.9822690479249646,0.12539184952978055
2015,Large (1000+),Male,14.0,42.0,0.0,261100,46200,510,3179400,1.047060760744278,0.24519230769230768
2015,Large (1000+),Male,14.0,47.0,0.0,316900,58300,110,3861100,1.2119338334536551,0.06707317073170732
2015,Large (1000+),Male,14.0,52.0,0.0,182500,84500,70,2274500,0.6705483490566038,0.05982905982905983
2015,Large (1000+),Male,14.0,57.0,0.0,184800,0,10,2217600,0.6433420365535248,0.03225806451612903
2015,Large (1000+),Male,14.0,62.0,0.0,310700,54300,180,3782700,1.189266513660515,0.15384615384615385
2015,Large (1000+),Male,14.0,67.0,0.0,150000,0,20,1800000,0.8777062609713283,0.6666666666666666
2015,Large (1000+),Male,16.5,22.0,0.0,227200,23000,9740,2749400,1.0281205594196394,0.17120759360168747
2015,Large (1000+),Male,16.5,27.0,0.0,248700,104700,5170,3089100,0.972607915367904,0.16412698412698412
2015,Large (1000+),Male,16.5,32.0,0.0,279200,156700,3380,3507100,0.8793911887866402,0.18935574229691876
2015,Large (1000+),Male,16.5,37.0,0.0,305600,232100,1970,3899300,0.7508183463626911,0.17026793431287812
2015,Large (1000+),Male,16.5,42.0,0.0,396600,139000,750,4898200,0.9392161374443934,0.11556240369799692
2015,Large (1000+),Male,16.5,47.0,0.0,352000,44400,1000,4268400,0.6682112777482075,0.15723270440251572
2015,Large (1000+),Male,16.5,52.0,0.0,590300,85600,510,7169200,1.0904057918111578,0.12171837708830549
2015,Large (1000+),Male,16.5,57.0,0.0,474700,28800,370,5725200,1.129208496873829,0.08726415094339622
2015,Large (1000+),Male,16.5,62.0,0.0,351600,1090000,1070,5309200,1.1859893669302595,0.15417867435158503
2015,Medium (100-999),Female,9.0,19.0,0.0,130400,0,110,1564800,0.8237523689197725,0.4583333333333333
2015,Medium (100-999),Female,9.0,22.0,0.0,134400,1400,360,1614200,0.8759971780539426,0.6101694915254238
2015,Medium (100-999),Female,9.0,27.0,0.0,140000,0,940,1680000,0.9240415818711842,0.6666666666666666
2015,Medium (100-999),Female,9.0,32.0,0.0,146900,6600,390,1769400,0.9463550302187517,0.47560975609756095
2015,Medium (100-999),Female,9.0,37.0,0.0,153700,100,320,1844500,0.8962585034013606,0.24806201550387597
2015,Medium (100-999),Female,9.0,42.0,0.0,157300,184300,70,2071900,1.1172886108714408,0.1320754716981132
2015,Medium (100-999),Female,9.0,47.0,0.0,136400,1500,30,1638300,0.6962896850694887,0.05660377358490566
2015,Medium (100-999),Female,9.0,52.0,0.0,152500,0,10,1830000,0.9462743678576969,0.058823529411764705
2015,Medium (100-999),Female,9.0,62.0,0.0,159700,108400,50,2024800,1.0313773431132844,0.14705882352941177
2015,Medium (100-999),Female,12.0,19.0,0.0,163700,5100,7210,1969500,1.0,0.3461353816610658
2015,Medium (100-999),Female,12.0,22.0,0.0,160200,14900,2730,1937300,0.931215150932513,0.2005878030859662
2015,Medium (100-999),Female,12.0,27.0,0.0,159600,16500,2940,1931700,0.907967097532315,0.29137760158572845
2015,Medium (100-999),Female,12.0,32.0,0.0,169500,17600,2550,2051600,0.9039478322171308,0.26288659793814434
2015,Medium (100-999),Female,12.0,37.0,0.0,163000,21300,1980,1977300,0.8924042063456245,0.20266120777891505
2015,Medium (100-999),Female,12.0,42.0,0.0,170200,20300,2110,2062700,0.9607806604872141,0.17380560131795716
2015,Medium (100-999),Female,12.0,47.0,0.0,157700,26400,2280,1918800,0.8867322889227783,0.1935483870967742
2015,Medium (100-999),Female,12.0,52.0,0.0,154800,53000,990,1910600,0.8921367202091894,0.12873862158647595
2015,Medium (100-999),Female,12.0,57.0,0.0,160900,3200,460,1934000,0.87313769751693,0.06327372764786796
2015,Medium (100-999),Female,12.0,62.0,0.0,154900,90400,750,1949200,0.9564278704612365,0.23510971786833856
2015,Medium (100-999),Female,12.0,67.0,0.0,177400,295600,60,2424400,1.3283655690099172,0.09375
2015,Medium (100-999),Female,14.0,22.0,0.0,181900,48400,2500,2231200,0.9383463705946673,0.0800768737988469
2015,Medium (100-999),Female,14.0,27.0,0.0,178200,21200,750,2159600,0.8191162526076238,0.05016722408026756
2015,Medium (100-999),Female,14.0,32.0,0.0,164300,5500,550,1977100,0.7377789387267707,0.051594746716697934
2015,Medium (100-999),Female,14.0,37.0,0.0,164000,3600,480,1971600,0.7398679075352746,0.04195804195804196
2015,Medium (100-999),Female,14.0,42.0,0.0,179600,32800,690,2188000,0.7673423581398611,0.055600322320709106
2015,Medium (100-999),Female,14.0,47.0,0.0,182400,7400,620,2196200,0.788638322321172,0.07506053268765134
2015,Medium (100-999),Female,14.0,52.0,0.0,229200,12600,260,2763000,0.9344561688311688,0.03784570596797671
2015,Medium (100-999),Female,14.0,57.0,0.0,145200,900,60,1743300,0.5831995182657568,0.024390243902439025
2015,Medium (100-999),Female,14.0,62.0,0.0,148100,0,10,1777200,0.694137405772761,0.0045871559633027525
2015,Medium (100-999),Female,16.5,22.0,0.0,200800,106700,3490,2516300,0.9927407582751411,0.0771782397169394
2015,Medium (100-999),Female,16.5,27.0,0.0,200300,19100,1680,2422700,0.8663638964382778,0.07932011331444759
2015,Medium (100-999),Female,16.5,32.0,0.0,195400,42200,670,2387000,0.6195654995198173,0.06633663366336634
2015,Medium (100-999),Female,16.5,37.0,0.0,287700,73100,510,3525500,1.0184890943232703,0.085
2015,Medium (100-999),Female,16.5,42.0,0.0,253400,80500,360,3121300,0.6623307728217969,0.07017543859649122
2015,Medium (100-999),Female,16.5,47.0,0.0,227800,100,140,2733700,0.6593584177520502,0.03977272727272727
2015,Medium (100-999),Female,16.5,52.0,0.0,174600,0,30,2095200,0.5251259430060904,0.018292682926829267
2015,Medium (100-999),Female,16.5,57.0,0.0,136000,0,50,1632000,0.3597962918053749,0.04065040650406504
2015,Medium (100-999),Male,9.0,19.0,0.0,161600,57600,190,1996800,0.9934822627991442,0.25675675675675674
2015,Medium (100-999),Male,9.0,22.0,0.0,178100,18000,210,2155200,0.9381039435884043,0.27631578947368424
2015,Medium (100-999),Male,9.0,27.0,0.0,209700,59900,100,2576300,1.0723413111342353,0.15873015873015872
2015,Medium (100-999),Male,9.0,32.0,0.0,202200,17100,250,2443500,0.9848851269649335,0.30120481927710846
2015,Medium (100-999),Male,9.0,37.0,0.0,210800,55200,120,2584800,1.1068385218173253,0.18461538461538463
2015,Medium (100-999),Male,9.0,42.0,0.0,218900,207200,180,2834000,1.0227354745579214,0.1592920353982301
2015,Medium (100-999),Male,9.0,47.0,0.0,311400,311300,120,4048100,1.5244784213301197,0.21428571428571427
